"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"17942",34041,"Morera","30/05/2011 13:08","Alto (> 8 mts)",150,"Grande",-68.8552225453,-32.8851388737,5,"Residencial Sur",2423808.92355,0,"Alto"
"17943",34042,"Morera","30/05/2011 13:06","Alto (> 8 mts)",150,"Grande",-68.8553051293,-32.8851379485,5,"Residencial Sur",2423808.92355,0,"Alto"
"17944",34043,"Morera","30/05/2011 13:03","Medio (4 - 8 mts)",120,"Grande",-68.8555017767,-32.88514632,5,"Residencial Sur",2423808.92355,0,"Medio"
"17945",34044,"Fresno americano","30/05/2011 13:00","Bajo (2 - 4 mts)",60,"Mediano",-68.8555790391,-32.8851478519,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17946",34046,"Fresno americano","30/05/2011 12:57","Alto (> 8 mts)",150,"Grande",-68.8556950728,-32.88515469,5,"Residencial Sur",2423808.92355,0,"Alto"
"17947",34056,"Morera","30/05/2011 12:41","Medio (4 - 8 mts)",120,"Grande",-68.8563701615,-32.8850241491,5,"Residencial Sur",2423808.92355,1,"Medio"
"17948",34057,"Morera","30/05/2011 12:39","Medio (4 - 8 mts)",110,"Grande",-68.8563532518,-32.8849732742,5,"Residencial Sur",2423808.92355,0,"Medio"
"17949",34058,"Morera","30/05/2011 12:38","Alto (> 8 mts)",140,"Grande",-68.8563410721,-32.8849050923,5,"Residencial Sur",2423808.92355,1,"Alto"
"17950",34061,"Morera","30/05/2011 09:43","Medio (4 - 8 mts)",120,"Grande",-68.8562859624,-32.8846856472,5,"Residencial Sur",2423808.92355,0,"Medio"
"17951",34062,"Morera","30/05/2011 09:42","Medio (4 - 8 mts)",110,"Grande",-68.8562650427,-32.8846032986,5,"Residencial Sur",2423808.92355,1,"Medio"
"17952",34063,"Morera","30/05/2011 09:35","Medio (4 - 8 mts)",110,"Grande",-68.8562338964,-32.8845007404,5,"Residencial Sur",2423808.92355,0,"Medio"
"17953",34064,"Morera","30/05/2011 09:31","Medio (4 - 8 mts)",110,"Grande",-68.8562103578,-32.8843917059,5,"Residencial Sur",2423808.92355,0,"Medio"
"17954",34065,"Morera","30/05/2011 09:28","Medio (4 - 8 mts)",110,"Grande",-68.8561970683,-32.8843431723,5,"Residencial Sur",2423808.92355,0,"Medio"
"17955",34066,"Morera","30/05/2011 09:26","Medio (4 - 8 mts)",90,"Grande",-68.8561765961,-32.8842484711,5,"Residencial Sur",2423808.92355,0,"Medio"
"17956",34067,"Morera","30/05/2011 09:25","Medio (4 - 8 mts)",100,"Grande",-68.8561569253,-32.884186953,5,"Residencial Sur",2423808.92355,0,"Medio"
"17957",34069,"Fresno europeo","27/05/2011 13:24","Bajo (2 - 4 mts)",28,"Mediano",-68.8560761249,-32.8838624311,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17958",34070,"Morera","31/05/2011 13:37","Medio (4 - 8 mts)",110,"Grande",-68.8565339805,-32.8850953905,5,"Residencial Sur",2423808.92355,1,"Medio"
"17959",34071,"Morera","31/05/2011 13:34","Medio (4 - 8 mts)",70,"Grande",-68.8565087673,-32.8850244885,5,"Residencial Sur",2423808.92355,0,"Medio"
"17960",34074,"Fresno europeo","31/05/2011 13:27","Bajo (2 - 4 mts)",80,"Grande",-68.8564450596,-32.8847686954,5,"Residencial Sur",2423808.92355,0,"Medio"
"17961",34076,"Paraiso","31/05/2011 13:24","Alto (> 8 mts)",200,"Grande",-68.8563964321,-32.8845718903,5,"Residencial Sur",2423808.92355,0,"Muy Alto"
"17962",34077,"Morera","31/05/2011 13:22","Medio (4 - 8 mts)",90,"Grande",-68.85637537,-32.8844903152,5,"Residencial Sur",2423808.92355,0,"Medio"
"17963",34078,"Morera","31/05/2011 13:20","Medio (4 - 8 mts)",110,"Grande",-68.8563633545,-32.8844323479,5,"Residencial Sur",2423808.92355,0,"Medio"
"17964",34079,"Fresno europeo","31/05/2011 13:17","Bajo (2 - 4 mts)",30,"Mediano",-68.8563043336,-32.8842282397,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17965",34080,"Paraiso","31/05/2011 13:12","Muy bajo (1 - 2 mts)",14,"Chico",-68.8562534499,-32.8840392766,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17966",34081,"Fresno europeo","31/05/2011 13:10","Muy bajo (1 - 2 mts)",4,"Chico",-68.8562287995,-32.8839510627,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17967",34082,"Olmo bola","31/05/2011 13:09","Bajo (2 - 4 mts)",60,"Mediano",-68.8562223686,-32.8838965931,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17968",34085,"Olmo comun","31/05/2011 12:59","Medio (4 - 8 mts)",150,"Grande",-68.856535784,-32.883777118,5,"Residencial Sur",2423808.92355,0,"Alto"
"17969",34087,"Morera","31/05/2011 12:53","Medio (4 - 8 mts)",120,"Grande",-68.8567883841,-32.8837689569,5,"Residencial Sur",2423808.92355,0,"Medio"
"17970",34088,"Olmo comun","31/05/2011 12:52","Medio (4 - 8 mts)",110,"Grande",-68.8568606698,-32.883767752,5,"Residencial Sur",2423808.92355,0,"Medio"
"17971",34089,"Fresno europeo","31/05/2011 12:41","Bajo (2 - 4 mts)",36,"Mediano",-68.8570098645,-32.88376116,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17972",34091,"Fresno europeo","31/05/2011 12:36","Muy bajo (1 - 2 mts)",5,"Chico",-68.8571871692,-32.8837517631,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17973",34094,"Paraiso sombrilla","31/05/2011 08:50","Bajo (2 - 4 mts)",50,"Mediano",-68.8573978483,-32.8842559108,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17974",34095,"Paraiso sombrilla","31/05/2011 08:49","Bajo (2 - 4 mts)",110,"Grande",-68.8574153548,-32.8843348289,5,"Residencial Sur",2423808.92355,0,"Medio"
"17975",34097,"Tilo","31/05/2011 08:39","Bajo (2 - 4 mts)",28,"Mediano",-68.8574565279,-32.8845165669,5,"Residencial Sur",2423808.92355,0,"Bajo"
"17976",34099,"Morera","30/05/2011 13:47","Medio (4 - 8 mts)",160,"Grande",-68.8575017728,-32.884691637,5,"Residencial Sur",2423808.92355,0,"Alto"
"17977",34101,"Morera","30/05/2011 13:39","Medio (4 - 8 mts)",100,"Grande",-68.8575523243,-32.8848897062,5,"Residencial Sur",2423808.92355,0,"Medio"
"17978",34103,"Fresno americano","30/05/2011 13:31","Medio (4 - 8 mts)",80,"Grande",-68.8574793925,-32.8849869158,5,"Residencial Sur",2423808.92355,0,"Medio"
"17979",34105,"Morera","30/05/2011 13:24","Medio (4 - 8 mts)",130,"Grande",-68.8572715748,-32.8850296895,5,"Residencial Sur",2423808.92355,0,"Medio"
"17980",34109,"Morera","30/05/2011 13:19","Alto (> 8 mts)",140,"Grande",-68.856901276,-32.8850993279,5,"Residencial Sur",2423808.92355,1,"Alto"
"17981",34110,"Fresno europeo","30/05/2011 13:16","Medio (4 - 8 mts)",100,"Grande",-68.8568076288,-32.8851190579,5,"Residencial Sur",2423808.92355,0,"Medio"
"17982",34113,"Morera","09/03/2011 13:33","Alto (> 8 mts)",125,"Grande",-68.8555227485,-32.8734023096,6,"Residencial Norte",2694682.37982,0,"Medio"
"17983",34115,"Morera","09/03/2011 13:38","Alto (> 8 mts)",130,"Grande",-68.8554959589,-32.8733110831,6,"Residencial Norte",2694682.37982,0,"Medio"
"17984",34116,"Morera","09/03/2011 13:40","Alto (> 8 mts)",180,"Grande",-68.8554759529,-32.873208274,6,"Residencial Norte",2694682.37982,0,"Alto"
"17985",34117,"Morera","09/03/2011 13:47","Alto (> 8 mts)",160,"Grande",-68.8554359493,-32.8730786444,6,"Residencial Norte",2694682.37982,0,"Alto"
"17986",34118,"Paraiso","09/03/2011 13:49","Alto (> 8 mts)",210,"Grande",-68.8554191689,-32.8730241267,6,"Residencial Norte",2694682.37982,0,"Muy Alto"
"17987",34119,"Morera","10/03/2011 09:12","Bajo (2 - 4 mts)",22,"Mediano",-68.8555569474,-32.8729498816,6,"Residencial Norte",2694682.37982,0,"Bajo"
"17988",34122,"Morera","10/03/2011 09:17","Alto (> 8 mts)",198,"Grande",-68.8558015833,-32.8728986952,6,"Residencial Norte",2694682.37982,0,"Muy Alto"
"17989",34123,"Fresno europeo","10/03/2011 09:25","Medio (4 - 8 mts)",28,"Mediano",-68.8558856623,-32.8728801306,6,"Residencial Norte",2694682.37982,0,"Bajo"
"17990",34125,"Morera","10/03/2011 09:30","Alto (> 8 mts)",76,"Grande",-68.8559905806,-32.8728583367,6,"Residencial Norte",2694682.37982,0,"Medio"
"17991",34126,"Olmo comun","10/03/2011 09:31","Alto (> 8 mts)",198,"Grande",-68.856052888,-32.8728505636,6,"Residencial Norte",2694682.37982,0,"Muy Alto"
"17992",34127,"Olmo bola","10/03/2011 09:37","Medio (4 - 8 mts)",42,"Mediano",-68.8561250377,-32.8729015924,6,"Residencial Norte",2694682.37982,0,"Bajo"
"17993",34128,"Olmo comun","10/03/2011 09:38","Medio (4 - 8 mts)",120,"Grande",-68.8561324245,-32.8729591289,6,"Residencial Norte",2694682.37982,0,"Medio"
"17994",34131,"Morera","10/03/2011 09:53","Bajo (2 - 4 mts)",13,"Chico",-68.8561640738,-32.8732108282,6,"Residencial Norte",2694682.37982,0,"Bajo"
"17995",34132,"Morera","10/03/2011 09:54","Alto (> 8 mts)",190,"Grande",-68.8561786271,-32.8732637744,6,"Residencial Norte",2694682.37982,0,"Alto"
"17996",34133,"Conifera","09/03/2011 13:29","Alto (> 8 mts)",35,"Mediano",-68.8561005228,-32.8733268031,6,"Residencial Norte",2694682.37982,0,"Bajo"
"17997",34137,"Paraiso","11/03/2011 10:08","Medio (4 - 8 mts)",120,"Grande",-68.8564153033,-32.8737295008,6,"Residencial Norte",2694682.37982,0,"Medio"
"17998",34138,"Paraiso","11/03/2011 10:04","Alto (> 8 mts)",170,"Grande",-68.8564008698,-32.8736683493,6,"Residencial Norte",2694682.37982,0,"Alto"
"17999",34140,"Paraiso","11/03/2011 09:58","Alto (> 8 mts)",130,"Grande",-68.8563760995,-32.873523599,6,"Residencial Norte",2694682.37982,0,"Medio"
"18000",34142,"Paraiso","11/03/2011 09:47","Alto (> 8 mts)",150,"Grande",-68.856353174,-32.8734276324,6,"Residencial Norte",2694682.37982,0,"Alto"
"18001",34150,"Morera","10/03/2011 13:44","Alto (> 8 mts)",140,"Grande",-68.8562632219,-32.8729528773,6,"Residencial Norte",2694682.37982,0,"Alto"
"18002",34151,"Morera","10/03/2011 13:42","Alto (> 8 mts)",115,"Grande",-68.8562603353,-32.8728876815,6,"Residencial Norte",2694682.37982,0,"Medio"
"18003",34153,"Morera","10/03/2011 13:39","Alto (> 8 mts)",180,"Grande",-68.8564507264,-32.8727772397,6,"Residencial Norte",2694682.37982,0,"Alto"
"18004",34154,"Paraiso","10/03/2011 13:38","Medio (4 - 8 mts)",60,"Mediano",-68.8565073551,-32.8727691218,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18005",34155,"Fresno europeo","10/03/2011 13:33","Medio (4 - 8 mts)",50,"Mediano",-68.8565702748,-32.8727559985,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18006",34156,"Morera","10/03/2011 13:30","Medio (4 - 8 mts)",45,"Mediano",-68.8566438505,-32.8727410552,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18007",34157,"Morera","10/03/2011 13:04","Alto (> 8 mts)",140,"Grande",-68.8567806237,-32.8727574424,6,"Residencial Norte",2694682.37982,0,"Alto"
"18008",34158,"Morera","10/03/2011 13:03","Alto (> 8 mts)",85,"Grande",-68.8567883993,-32.8728212913,6,"Residencial Norte",2694682.37982,0,"Medio"
"18009",34159,"Morera","10/03/2011 13:01","Alto (> 8 mts)",80,"Grande",-68.8567933463,-32.8728680047,6,"Residencial Norte",2694682.37982,0,"Medio"
"18010",34161,"Morera","10/03/2011 12:57","Medio (4 - 8 mts)",60,"Mediano",-68.8568193316,-32.8730548655,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18011",34165,"Morera","10/03/2011 12:14","Alto (> 8 mts)",138,"Grande",-68.8568892066,-32.8733914577,6,"Residencial Norte",2694682.37982,0,"Alto"
"18012",34166,"Paraiso","10/03/2011 12:13","Alto (> 8 mts)",143,"Grande",-68.8568927141,-32.8734030936,6,"Residencial Norte",2694682.37982,0,"Alto"
"18013",34167,"Paraiso","10/03/2011 12:11","Alto (> 8 mts)",150,"Grande",-68.8568997268,-32.8734383885,6,"Residencial Norte",2694682.37982,0,"Alto"
"18014",34169,"Paraiso","10/03/2011 12:06","Medio (4 - 8 mts)",140,"Grande",-68.856915936,-32.8735144794,6,"Residencial Norte",2694682.37982,0,"Alto"
"18015",34170,"Olmo comun","10/03/2011 12:04","Medio (4 - 8 mts)",40,"Mediano",-68.8569295081,-32.8735798677,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18016",34174,"Morera","10/03/2011 10:12","Alto (> 8 mts)",190,"Grande",-68.8566870089,-32.8737308186,6,"Residencial Norte",2694682.37982,0,"Alto"
"18017",34175,"Morera","10/03/2011 10:08","Medio (4 - 8 mts)",130,"Grande",-68.8565697749,-32.8737533024,6,"Residencial Norte",2694682.37982,0,"Medio"
"18018",34176,"Morera","03/03/2011 12:57","Medio (4 - 8 mts)",160,"Grande",-68.8535421523,-32.8742322906,6,"Residencial Norte",2694682.37982,0,"Alto"
"18019",34180,"Morera","03/03/2011 12:45","Alto (> 8 mts)",110,"Grande",-68.8534733323,-32.8739761289,6,"Residencial Norte",2694682.37982,0,"Medio"
"18020",34182,"Morera","03/03/2011 12:40","Alto (> 8 mts)",124,"Grande",-68.8534462917,-32.873850311,6,"Residencial Norte",2694682.37982,0,"Medio"
"18021",34184,"Morera","03/03/2011 12:35","Alto (> 8 mts)",104,"Grande",-68.8534188011,-32.8737381982,6,"Residencial Norte",2694682.37982,0,"Medio"
"18022",34185,"Morera","03/03/2011 12:32","Medio (4 - 8 mts)",90,"Grande",-68.8534026514,-32.8736822742,6,"Residencial Norte",2694682.37982,0,"Medio"
"18023",34187,"Morera","03/03/2011 12:16","Medio (4 - 8 mts)",100,"Grande",-68.8533818311,-32.8736075896,6,"Residencial Norte",2694682.37982,0,"Medio"
"18024",34188,"Morera","03/03/2011 10:56","Alto (> 8 mts)",190,"Grande",-68.8533633597,-32.8735340798,6,"Residencial Norte",2694682.37982,0,"Alto"
"18025",34189,"Morera","03/03/2011 10:53","Medio (4 - 8 mts)",124,"Grande",-68.8533464829,-32.8734655313,6,"Residencial Norte",2694682.37982,0,"Medio"
"18026",34191,"Morera","04/03/2011 09:20","Medio (4 - 8 mts)",146,"Grande",-68.8532080653,-32.8733619446,6,"Residencial Norte",2694682.37982,0,"Alto"
"18027",34196,"Morera","04/03/2011 09:07","Medio (4 - 8 mts)",110,"Grande",-68.852756378,-32.8734387791,6,"Residencial Norte",2694682.37982,0,"Medio"
"18028",34198,"Fresno europeo","04/03/2011 09:02","Medio (4 - 8 mts)",100,"Grande",-68.8527104033,-32.8735848896,6,"Residencial Norte",2694682.37982,0,"Medio"
"18029",34200,"Fresno europeo","04/03/2011 08:51","Medio (4 - 8 mts)",100,"Grande",-68.8527817905,-32.8738378988,6,"Residencial Norte",2694682.37982,0,"Medio"
"18030",34205,"Paraiso","03/03/2011 13:35","Alto (> 8 mts)",150,"Grande",-68.852853936,-32.874149519,6,"Residencial Norte",2694682.37982,0,"Alto"
"18031",34206,"Fresno europeo","03/03/2011 13:30","Medio (4 - 8 mts)",100,"Grande",-68.8528576202,-32.8741832467,6,"Residencial Norte",2694682.37982,0,"Medio"
"18032",34208,"Morera","03/03/2011 13:23","Medio (4 - 8 mts)",60,"Mediano",-68.8528886365,-32.8742952735,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18033",34210,"Morera","03/03/2011 13:19","Alto (> 8 mts)",150,"Grande",-68.8530059154,-32.8743883761,6,"Residencial Norte",2694682.37982,0,"Alto"
"18034",34212,"Morera","03/03/2011 13:11","Bajo (2 - 4 mts)",34,"Mediano",-68.8531730945,-32.8743524145,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18035",34213,"Morera","03/03/2011 13:08","Alto (> 8 mts)",140,"Grande",-68.85323669,-32.8743419393,6,"Residencial Norte",2694682.37982,0,"Alto"
"18036",34215,"Morera","03/03/2011 13:03","Medio (4 - 8 mts)",140,"Grande",-68.8533456957,-32.8743330502,6,"Residencial Norte",2694682.37982,1,"Alto"
"18037",34216,"Morera","03/03/2011 12:59","Medio (4 - 8 mts)",120,"Grande",-68.8534447868,-32.8743103535,6,"Residencial Norte",2694682.37982,0,"Medio"
"18038",34218,"Morera","23/03/2011 10:44","Medio (4 - 8 mts)",104,"Grande",-68.8524166347,-32.8755373418,6,"Residencial Norte",2694682.37982,0,"Medio"
"18039",34219,"Morera","23/03/2011 10:42","Medio (4 - 8 mts)",120,"Grande",-68.8523995205,-32.8754833102,6,"Residencial Norte",2694682.37982,0,"Medio"
"18040",34222,"Morera","23/03/2011 10:36","Muy bajo (1 - 2 mts)",6,"Chico",-68.8523597149,-32.8753233027,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18041",34224,"Morera","23/03/2011 10:33","Medio (4 - 8 mts)",120,"Grande",-68.8523275556,-32.875191888,6,"Residencial Norte",2694682.37982,0,"Medio"
"18042",34227,"Morera","23/03/2011 10:24","Medio (4 - 8 mts)",160,"Grande",-68.8522870221,-32.8750199773,6,"Residencial Norte",2694682.37982,0,"Alto"
"18043",34233,"Morera","23/03/2011 10:11","Medio (4 - 8 mts)",160,"Grande",-68.8522843429,-32.8746381068,6,"Residencial Norte",2694682.37982,0,"Alto"
"18044",34234,"Morera","23/03/2011 10:08","Medio (4 - 8 mts)",106,"Grande",-68.8523821505,-32.8746164914,6,"Residencial Norte",2694682.37982,0,"Medio"
"18045",34235,"Morera","23/03/2011 10:05","Medio (4 - 8 mts)",160,"Grande",-68.8525015405,-32.8745961638,6,"Residencial Norte",2694682.37982,0,"Alto"
"18046",34236,"Morera","23/03/2011 10:00","Medio (4 - 8 mts)",80,"Grande",-68.852667148,-32.8745662694,6,"Residencial Norte",2694682.37982,0,"Medio"
"18047",34239,"Fresno europeo","23/03/2011 09:37","Bajo (2 - 4 mts)",64,"Grande",-68.852851743,-32.874631021,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18048",34240,"Fresno europeo","23/03/2011 09:33","Medio (4 - 8 mts)",86,"Grande",-68.8528886654,-32.874795353,6,"Residencial Norte",2694682.37982,0,"Medio"
"18049",34241,"Fresno europeo","23/03/2011 09:31","Bajo (2 - 4 mts)",40,"Mediano",-68.8529076722,-32.8748681421,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18050",34245,"Morera","22/03/2011 13:23","Bajo (2 - 4 mts)",16,"Chico",-68.8530074049,-32.8752340765,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18051",34246,"Morera","22/03/2011 13:20","Medio (4 - 8 mts)",130,"Grande",-68.8530318236,-32.8753297749,6,"Residencial Norte",2694682.37982,0,"Medio"
"18052",34247,"Morera","22/03/2011 13:12","Alto (> 8 mts)",150,"Grande",-68.8530178039,-32.8754724064,6,"Residencial Norte",2694682.37982,0,"Alto"
"18053",34248,"Morera","22/03/2011 13:10","Alto (> 8 mts)",130,"Grande",-68.8529439456,-32.875485304,6,"Residencial Norte",2694682.37982,0,"Medio"
"18054",34250,"Morera","22/03/2011 13:06","Alto (> 8 mts)",170,"Grande",-68.8527855466,-32.8755090125,6,"Residencial Norte",2694682.37982,0,"Alto"
"18055",34251,"Morera","22/03/2011 13:04","Alto (> 8 mts)",170,"Grande",-68.85271724,-32.8755247118,6,"Residencial Norte",2694682.37982,0,"Alto"
"18056",34252,"Morera","22/03/2011 13:02","Alto (> 8 mts)",140,"Grande",-68.8526339762,-32.8755388605,6,"Residencial Norte",2694682.37982,0,"Alto"
"18057",34253,"Morera","22/03/2011 12:58","Alto (> 8 mts)",170,"Grande",-68.8524910572,-32.8755709726,6,"Residencial Norte",2694682.37982,0,"Alto"
"18058",34254,"Morera","04/03/2011 12:14","Medio (4 - 8 mts)",130,"Grande",-68.8522540797,-32.8745233756,6,"Residencial Norte",2694682.37982,0,"Medio"
"18059",34255,"Morera","04/03/2011 12:12","Alto (> 8 mts)",144,"Grande",-68.8523597833,-32.8745084421,6,"Residencial Norte",2694682.37982,0,"Alto"
"18060",34256,"Morera","04/03/2011 12:09","Alto (> 8 mts)",120,"Grande",-68.8524815304,-32.87448424,6,"Residencial Norte",2694682.37982,0,"Medio"
"18061",34257,"Morera","04/03/2011 12:07","Alto (> 8 mts)",170,"Grande",-68.8526273181,-32.8744609678,6,"Residencial Norte",2694682.37982,0,"Alto"
"18062",34261,"Morera","04/03/2011 10:35","Bajo (2 - 4 mts)",80,"Grande",-68.8527699585,-32.8743376939,6,"Residencial Norte",2694682.37982,0,"Medio"
"18063",34262,"Fresno europeo","04/03/2011 10:32","Bajo (2 - 4 mts)",64,"Grande",-68.8527655223,-32.8743063999,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18064",34263,"Fresno europeo","04/03/2011 10:30","Medio (4 - 8 mts)",100,"Grande",-68.852752381,-32.8742407411,6,"Residencial Norte",2694682.37982,0,"Medio"
"18065",34264,"Morera","04/03/2011 10:28","Medio (4 - 8 mts)",120,"Grande",-68.8527347592,-32.8741705685,6,"Residencial Norte",2694682.37982,0,"Medio"
"18066",34265,"Fresno europeo","04/03/2011 10:23","Bajo (2 - 4 mts)",20,"Chico",-68.852709452,-32.874095608,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18067",34266,"Fresno europeo","04/03/2011 10:21","Muy bajo (1 - 2 mts)",4,"Chico",-68.8526905655,-32.8740148841,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18068",34267,"Morera","04/03/2011 10:19","Medio (4 - 8 mts)",180,"Grande",-68.8526683405,-32.873949936,6,"Residencial Norte",2694682.37982,0,"Alto"
"18069",34270,"Fresno europeo","04/03/2011 10:07","Medio (4 - 8 mts)",84,"Grande",-68.8526249766,-32.8737449298,6,"Residencial Norte",2694682.37982,0,"Medio"
"18070",34271,"Fresno europeo","04/03/2011 10:04","Bajo (2 - 4 mts)",36,"Mediano",-68.8526073449,-32.8736808888,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18071",34273,"Catalpa","04/03/2011 09:54","Medio (4 - 8 mts)",80,"Grande",-68.8525786823,-32.8735674219,6,"Residencial Norte",2694682.37982,0,"Medio"
"18072",34275,"Morera","04/03/2011 09:46","Alto (> 8 mts)",160,"Grande",-68.852456873,-32.8735009136,6,"Residencial Norte",2694682.37982,0,"Alto"
"18073",34276,"Morera","04/03/2011 09:44","Alto (> 8 mts)",220,"Grande",-68.8523602562,-32.8735139643,6,"Residencial Norte",2694682.37982,1,"Muy Alto"
"18074",34282,"Fresno europeo","04/03/2011 12:44","Medio (4 - 8 mts)",102,"Grande",-68.8519475778,-32.8737140133,6,"Residencial Norte",2694682.37982,0,"Medio"
"18075",34283,"Fresno europeo","04/03/2011 12:42","Medio (4 - 8 mts)",88,"Grande",-68.8519725083,-32.8738223363,6,"Residencial Norte",2694682.37982,0,"Medio"
"18076",34284,"Fresno europeo","04/03/2011 12:40","Medio (4 - 8 mts)",90,"Grande",-68.8519887452,-32.8738895317,6,"Residencial Norte",2694682.37982,0,"Medio"
"18077",34285,"Fresno europeo","04/03/2011 12:37","Medio (4 - 8 mts)",104,"Grande",-68.8520019018,-32.8739456326,6,"Residencial Norte",2694682.37982,0,"Medio"
"18078",34287,"Catalpa","04/03/2011 12:32","Muy bajo (1 - 2 mts)",7,"Chico",-68.8520353725,-32.874058925,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18079",34288,"Morera","04/03/2011 12:29","Medio (4 - 8 mts)",130,"Grande",-68.8520430885,-32.8741096995,6,"Residencial Norte",2694682.37982,0,"Medio"
"18080",34289,"Fresno europeo","04/03/2011 12:27","Medio (4 - 8 mts)",140,"Grande",-68.8520684821,-32.8741966528,6,"Residencial Norte",2694682.37982,0,"Alto"
"18081",34290,"Fresno europeo","04/03/2011 12:24","Medio (4 - 8 mts)",116,"Grande",-68.8521001088,-32.8743266243,6,"Residencial Norte",2694682.37982,0,"Medio"
"18082",34293,"Morera","04/03/2011 13:26","Medio (4 - 8 mts)",110,"Grande",-68.851110774,-32.873735292,6,"Residencial Norte",2694682.37982,1,"Medio"
"18083",34296,"Morera","04/03/2011 13:19","Medio (4 - 8 mts)",94,"Grande",-68.8513050753,-32.8737101855,6,"Residencial Norte",2694682.37982,0,"Medio"
"18084",34297,"Morera","04/03/2011 13:16","Alto (> 8 mts)",180,"Grande",-68.8513651467,-32.8736982643,6,"Residencial Norte",2694682.37982,0,"Alto"
"18085",34298,"Morera","04/03/2011 13:13","Alto (> 8 mts)",166,"Grande",-68.8514037331,-32.8736908261,6,"Residencial Norte",2694682.37982,0,"Alto"
"18086",34299,"Morera","04/03/2011 13:09","Alto (> 8 mts)",140,"Grande",-68.8514665794,-32.873680892,6,"Residencial Norte",2694682.37982,0,"Alto"
"18087",34301,"Morera","04/03/2011 13:03","Bajo (2 - 4 mts)",38,"Mediano",-68.8515779558,-32.8736597442,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18088",34302,"Morera","04/03/2011 13:01","Bajo (2 - 4 mts)",34,"Mediano",-68.8516361042,-32.8736475501,6,"Residencial Norte",2694682.37982,0,"Bajo"
"18089",34303,"Morera","04/03/2011 12:58","Medio (4 - 8 mts)",180,"Grande",-68.8517299515,-32.8736294472,6,"Residencial Norte",2694682.37982,0,"Alto"
"18090",34304,"Fresno europeo","09/03/2011 10:34","Medio (4 - 8 mts)",98,"Grande",-68.8518022398,-32.8736602806,6,"Residencial Norte",2694682.37982,0,"Medio"
"18091",34314,"Morera","09/03/2011 09:57","Alto (> 8 mts)",166,"Grande",-68.851960744,-32.8742786697,6,"Residencial Norte",2694682.37982,0,"Alto"
"18092",34316,"Fresno europeo","09/03/2011 09:52","Medio (4 - 8 mts)",90,"Grande",-68.8519871666,-32.874389429,6,"Residencial Norte",2694682.37982,0,"Medio"
"18093",34319,"Morera","09/03/2011 09:42","Alto (> 8 mts)",166,"Grande",-68.851922517,-32.874583938,6,"Residencial Norte",2694682.37982,0,"Alto"
"18094",34320,"Morera","09/03/2011 09:38","Alto (> 8 mts)",164,"Grande",-68.8517998165,-32.8746029988,6,"Residencial Norte",2694682.37982,0,"Alto"
"18095",34321,"Morera","09/03/2011 09:34","Medio (4 - 8 mts)",100,"Grande",-68.8516968849,-32.8746215418,6,"Residencial Norte",2694682.37982,0,"Medio"
"18096",34322,"Morera","09/03/2011 09:27","Alto (> 8 mts)",200,"Grande",-68.8515969453,-32.8746399982,6,"Residencial Norte",2694682.37982,0,"Muy Alto"
"18097",34323,"Morera","09/03/2011 09:24","Alto (> 8 mts)",152,"Grande",-68.851481829,-32.8746604202,6,"Residencial Norte",2694682.37982,0,"Alto"
"18098",34324,"Morera","09/03/2011 09:21","Alto (> 8 mts)",180,"Grande",-68.8513742061,-32.8746727358,6,"Residencial Norte",2694682.37982,0,"Alto"
"18099",34326,"Fresno europeo","09/03/2011 09:16","Medio (4 - 8 mts)",130,"Grande",-68.8512682978,-32.8745540371,6,"Residencial Norte",2694682.37982,0,"Medio"
"18100",34327,"Fresno europeo","09/03/2011 09:13","Medio (4 - 8 mts)",80,"Grande",-68.851248428,-32.8744870176,6,"Residencial Norte",2694682.37982,0,"Medio"
